"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-10-31,6181,"New York","NY","New York-Newark-Jersey City","Queens County",0,668500,-0.00283412887828162,-0.00977632943267664,-0.0134297520661157,0.0525797180885916,0.0407199897938133,"2019-03","2019-Q1",683300,-0.0216595931508854,"2018-06"
2019-10-31,12447,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1,698800,0.00186379928315412,0.00968068198237249,0.0195506273708783,0.0666112279924127,0.0551029222122328,"2019-10","2019-Q4",698800,0,"2019-10"
2019-10-31,39051,"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",2,190400,0.00263296471827277,0.00794070937003706,0.0455793520043932,0.0769965590843029,0.044154699137398,"2019-10","2019-Q4",190400,0,"2019-10"
2019-10-31,17426,"Chicago","IL","Chicago-Naperville-Elgin","Cook County",3,229600,0.00262008733624454,0.00525394045534151,0.00745941202281702,0.0409000292138089,0.0123395310497254,"2007-02","2007-Q1",264000,-0.13030303030303,"2004-11"
2019-10-31,6915,"San Antonio","TX","San Antonio-New Braunfels","Bexar County",4,178500,-0.00167785234899329,0.00112170499158721,0.0341830822711472,0.0714655925121901,0.0412048837814725,"2019-09","2019-Q3",178800,-0.00167785234899329,"2019-08"
2019-10-31,13271,"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",5,162600,0.0143480973175296,0.0356687898089172,0.0551589876703439,0.0887231443185217,0.0368774067678976,"2019-10","2019-Q4",162600,0,"2019-10"
2019-10-31,40326,"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",6,248100,0.00486026731470231,0.0205676676264912,0.043313708999159,0.0853920419367926,0.0662728687079974,"2006-05","2006-Q2",252300,-0.0166468489892985,"2006-03"
2019-10-31,18959,"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",7,274400,0.000729394602479942,-0.00363108206245461,0.00808229243203527,0.0904175203736406,0.0687735794826669,"2006-06","2006-Q2",312100,-0.120794617109901,"2004-12"
2019-10-31,54296,"San Diego","CA","San Diego-Carlsbad","San Diego County",8,640900,0.00360162856248043,0.00643844221105528,0.015045929680076,0.0571536166799784,0.0485846893835882,"2019-10","2019-Q4",640900,0,"2019-10"
2019-10-31,38128,"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",9,212700,-0.00187705302674801,-0.00281293952180028,0.0667001003009027,0.136664706825757,0.0685520788822513,"2019-03","2019-Q1",216500,-0.0175519630484988,"2019-02"
2019-10-31,10221,"Austin","TX","Austin-Round Rock","Travis County",10,384600,0.00865460267505901,0.0338709677419355,0.0743016759776536,0.0841337188342366,0.0618229422022067,"2019-10","2019-Q4",384600,0,"2019-10"
2019-10-31,33839,"San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",11,989000,-0.00382755842062853,-0.00872005612909692,-0.100663817404747,0.0696493142275829,0.070054807547421,"2018-10","2018-Q4",1099700,-0.100663817404747,"2018-01"
2019-10-31,25290,"Jacksonville","FL","Jacksonville","Duval County",12,180600,0.00612813370473538,0.0128996074032529,0.0611045828437133,0.0987065896478001,0.0386516790802185,"2006-10","2006-Q4",182000,-0.00769230769230769,"2006-07"
2019-10-31,32149,"Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",13,147600,-0.000677048070412999,0.0179310344827586,0.0868924889543446,0.094672361431243,0.0427656409418529,"2019-09","2019-Q3",147700,-0.000677048070412999,"2019-09"
2019-10-31,20330,"San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",14,1352300,-0.00169791820463605,0.00393466963622866,-0.00850502236234328,0.069085952904125,0.0690460085675693,"2018-12","2018-Q4",1368200,-0.0116211080251425,"2018-09"
2019-10-31,24043,"Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",15,232500,0.00736568457538995,0.0179509632224168,0.0631001371742112,0.0916070695892886,0.0459915608491637,"2019-10","2019-Q4",232500,0,"2019-10"
2019-10-31,18172,"Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",16,200100,0.0015015015015015,0.00907715582450832,0.0487421383647799,0.0951879923303911,0.0514156737490248,"2019-10","2019-Q4",200100,0,"2019-10"
2019-10-31,7481,"Tucson","AZ","Tucson","Pima County",17,196300,0.00770020533880903,0.0223958333333333,0.0599352051835853,0.0618695778597966,0.0248325445333648,"2006-07","2006-Q3",215200,-0.0878252788104089,"2005-09"
2019-10-31,10920,"Columbus","OH","Columbus","Franklin County",18,159700,0.00440251572327044,0.00884396715097915,0.0703753351206434,0.0874846196310477,0.0371398870863713,"2019-10","2019-Q4",159700,0,"2019-10"
2019-10-31,12455,"Louisville","KY","Louisville/Jefferson County","Jefferson County",19,165500,0.00363856882959369,0.0128518971848225,0.0507936507936508,0.0565560570213428,0.0302911352766868,"2019-10","2019-Q4",165500,0,"2019-10"
2019-10-31,13121,"Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",20,245600,0.00326797385620915,0.0102838338132456,0.0477815699658703,0.0904418661351176,0.0585743248919717,"2006-09","2006-Q3",263200,-0.0668693009118541,"2006-03"
2019-10-31,17933,"El Paso","TX","El Paso","El Paso County",21,130000,-0.00153609831029186,0.000769822940723634,0.0276679841897233,0.025717046415116,0.00981764423661025,"2019-09","2019-Q3",130200,-0.00153609831029186,"2019-09"
2019-10-31,11093,"Denver","CO","Denver-Aurora-Lakewood","Denver County",22,426200,0.00258762644083745,0.00542580797357867,0.00971333807154703,0.0896075192275108,0.0702761995828758,"2019-02","2019-Q1",430400,-0.00975836431226766,"2018-12"
2019-10-31,16037,"Seattle","WA","Seattle-Tacoma-Bellevue","King County",23,718500,0.00293132328308208,0.00195230790684702,-0.0268183665176757,0.0931434566405833,0.0657720278058704,"2018-06","2018-Q2",750400,-0.0425106609808102,"2017-11"
2019-10-31,32811,"Memphis","TN","Memphis","Shelby County",24,89100,0.00677966101694915,0.0336426914153132,0.0619785458879619,0.0848372824944768,0.0503840542867662,"2019-10","2019-Q4",89100,0,"2019-10"
2019-10-31,44269,"Boston","MA","Boston-Cambridge-Newton","Suffolk County",25,596700,0.00167869733087124,0.00336304018833025,0.00556117290192113,0.0705737764953436,0.0611502567450177,"2019-03","2019-Q1",604900,-0.0135559596627542,"2018-12"
2019-10-31,41568,"Washington","DC","Washington-Arlington-Alexandria","District of Columbia",26,575600,0.00823261516903135,0.0167814873697227,-0.000867904877625412,0.0510263092409924,0.0502286165370192,"2019-02","2019-Q1",582500,-0.0118454935622318,"2018-10"
2019-10-31,13373,"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",27,420400,0.00646396935599713,0.00406018629090041,-0.00919160971011077,0.0706719447798554,0.0506896849956984,"2019-03","2019-Q1",428100,-0.0179864517636066,"2018-01"
2019-10-31,6118,"Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",28,267000,0.00602863602110023,0.0105980317940954,0.0210325047801147,0.107981628833073,0.0617877954514265,"2019-02","2019-Q1",267400,-0.00149588631264024,"2019-02"
2019-10-31,20288,"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",29,332600,0.00483383685800604,0.0152625152625153,0.0361370716510903,0.0875629835408549,0.0720315969234286,"2005-12","2005-Q4",348800,-0.0464449541284404,"2005-05"
2019-10-31,3523,"Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",30,120900,0.014261744966443,0.0431406384814495,0.021978021978022,0.0831312581108559,0.00545371109535586,"2007-09","2007-Q3",138100,-0.124547429398986,"2006-07"
2019-10-31,5976,"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",31,124100,0.00323362974939369,0.00567260940032415,0.0552721088435374,0.073619783920426,0.0102215227033478,"2007-04","2007-Q2",138200,-0.102026049204052,"2005-02"
2019-10-31,18203,"Fresno","CA","Fresno","Fresno County",32,246000,0.00449162923642303,0.00943783340172343,0.0436996181586763,0.0722031461931587,0.0455333477625099,"2006-05","2006-Q2",293300,-0.16126832594613,"2005-03"
2019-10-31,40152,"Omaha","NE","Omaha-Council Bluffs","Douglas County",33,179000,0.00167879127028539,0.00731570061902082,0.0529411764705882,0.0610479120816751,0.0330597730397362,"2019-10","2019-Q4",179000,0,"2019-10"
2019-10-31,23429,"Albuquerque","NM","Albuquerque","Bernalillo County",34,205000,0,0.00293542074363992,0.0364004044489383,0.040240956841697,0.0100456316752686,"2019-10","2019-Q4",205000,0,"2019-10"
2019-10-31,33225,"Oklahoma City","OK","Oklahoma City","Oklahoma County",35,135100,0.00670640834575261,0.0234848484848485,0.0571205007824726,0.060114650921129,0.0303357351973421,"2019-10","2019-Q4",135100,0,"2019-10"
2019-10-31,54047,"Raleigh","NC","Raleigh","Wake County",36,281800,0.00391877449234058,0.0107604017216643,0.0550355672032946,0.0625118484249116,0.0339045985948532,"2019-10","2019-Q4",281800,0,"2019-10"
2019-10-31,19331,"Mesa","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",37,257100,0.00390472471690746,0.0158040300276571,0.0476772616136919,0.078742729714697,0.0623643703871939,"2019-10","2019-Q4",257100,0,"2019-10"
2019-10-31,12700,"Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",38,337900,0.00207591933570581,0.00386215092097445,0.00835571471202626,0.0652824100008262,0.0716149981826535,"2007-05","2007-Q2",357100,-0.0537664519742369,"2006-04"
2019-10-31,37211,"Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",39,264500,0.00954198473282443,0.0251937984496124,0.0479397781299525,0.108967443673164,0.056750780595054,"2019-10","2019-Q4",264500,0,"2019-10"
2019-10-31,18795,"Kansas City","MO","Kansas City","Jackson County",40,149500,0,0.00673400673400673,0.036036036036036,0.0538739520617835,0.0221386688407195,"2019-03","2019-Q1",149900,-0.00266844563042028,"2019-02"
2019-10-31,4172,"Colorado Springs","CO","Colorado Springs","El Paso County",41,302900,0.00865800865800866,0.0229652144545762,0.0718329794762916,0.0850455281598823,0.0481293103039162,"2019-10","2019-Q4",302900,0,"2019-10"
2019-10-31,46298,"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",42,606200,0.000660283922086497,0.00814901047729918,0.0253721244925575,0.0571624477872101,0.046687800833338,"2019-10","2019-Q4",606200,0,"2019-10"
2019-10-31,41515,"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",43,271900,0.00443295160694496,0.0104050538833148,0.0326623623243449,0.0283769813867671,0.00899916846801463,"2007-05","2007-Q2",277500,-0.0201801801801802,"2005-12"
2019-10-31,13072,"Oakland","CA","San Francisco-Oakland-Hayward","Alameda County",44,737700,-0.00148890092041148,0.00203748981255094,-0.00216420938725822,0.0936531729292549,0.0803793303022866,"2018-04","2018-Q2",745300,-0.010197236012344,"2018-02"
2019-10-31,20859,"Tulsa","OK","Tulsa","Tulsa County",45,123000,0.00490196078431373,0.0123456790123457,0.0232945091514143,0.0488569658895861,0.0240315510213154,"2019-10","2019-Q4",123000,0,"2019-10"
2019-10-31,5983,"Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",46,268100,0.00411985018726592,0.00336826347305389,0.0228920259442961,0.0688301255581907,0.0388124225575663,"2019-03","2019-Q1",268700,-0.00223297357647934,"2019-03"
2019-10-31,18615,"Honolulu","HI","Urban Honolulu","Honolulu County",47,662000,0.000453377663593774,0.00409525254057333,-0.0195497630331754,0.0365617133219687,0.0358650041857638,"2019-01","2019-Q1",679300,-0.0254673929044605,"2018-04"
2019-10-31,24115,"Cleveland","OH","Cleveland-Elyria","Cuyahoga County",48,61100,0.0251677852348993,0.0700525394045534,0.135687732342007,0.120451396637035,0.0150923307811219,"2006-02","2006-Q1",89800,-0.319599109131403,"1998-08"
2019-10-31,19594,"New Orleans","LA","New Orleans-Metairie","Orleans Parish",49,179700,0.00447177193963108,0.0216031836270608,-0.0126373626373626,0.0392977203740958,0.0330642637041914,"2018-04","2018-Q2",189000,-0.0492063492063492,"2017-05"
2019-10-31,50763,"Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",50,213000,0.00235294117647059,0.0113960113960114,0.062874251497006,0.0958167695108252,0.0529051482721776,"2019-10","2019-Q4",213000,0,"2019-10"
2019-10-31,25428,"Knoxville","TN","Knoxville","Knox County",51,175600,0.00630372492836676,0.0132717830351991,0.0623109497882638,0.0614902737884806,0.0291860089647606,"2019-10","2019-Q4",175600,0,"2019-10"
2019-10-31,44055,"Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish",52,162500,-0.00245549416820135,-0.00306748466257669,-0.0234375,0.0287902755990463,0.00871089049215312,"2018-11","2018-Q4",166500,-0.024024024024024,"2018-04"
2019-10-31,7929,"Wichita","KS","Wichita","Sedgwick County",53,129300,-0.00231481481481481,0.00310318076027929,0.0286396181384248,0.0469382860510008,0.0164818267525644,"2019-09","2019-Q3",129600,-0.00231481481481481,"2019-09"
2019-10-31,41176,"Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",54,224900,0.0112410071942446,0.0232029117379436,0.0311783585511233,0.130123549791767,0.0716306006582157,"2019-10","2019-Q4",224900,0,"2019-10"
2019-10-31,16846,"Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",55,332400,0.00453309156844968,0.00849514563106796,0.0364826941066417,0.106392766246045,0.0775515245620462,"2019-10","2019-Q4",332400,0,"2019-10"
2019-10-31,47401,"Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",56,414100,0.00314922480620155,0.00460941290635614,0.0277984611566145,0.0647490502628738,0.0685407313459492,"2006-09","2006-Q3",426900,-0.029983602717264,"2006-03"
2019-10-31,3506,"Bakersfield","CA","Bakersfield","Kern County",57,244700,-0.000408496732026144,0.00122749590834697,0.036864406779661,0.0352320758016746,0.0481480927079234,"2006-06","2006-Q2",322200,-0.240533829919305,"2005-03"
2019-10-31,4099,"Cincinnati","OH","Cincinnati","Hamilton County",58,148500,0.00746268656716418,0.0213204951856946,0.0706560922855083,0.0803564210437589,0.0363610697207355,"2019-10","2019-Q4",148500,0,"2019-10"
2019-10-31,26529,"Pittsburgh","PA","Pittsburgh","Allegheny County",59,149500,0.00809170600134862,0.0176991150442478,0.00673400673400673,0.106090566727752,0.0616391791144746,"2019-02","2019-Q1",152600,-0.0203145478374836,"2018-11"
2019-10-31,16764,"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",60,609400,0.00511298037275276,0.0166833500166833,0.0243738443435872,0.0563048749030217,0.0512482841047708,"2019-10","2019-Q4",609400,0,"2019-10"
2019-10-31,47568,"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange County",61,562100,0.00716717434151586,0.0188508247235817,0.0328923190003675,0.0702508934011732,0.0664856441497383,"2006-08","2006-Q3",595800,-0.0565626049009735,"2006-01"
2019-10-31,4174,"Columbia","SC","Columbia","Richland County",62,139500,0.00649350649350649,0.0197368421052632,0.0632621951219512,0.0552695352067405,0.0115221161531538,"2019-10","2019-Q4",139500,0,"2019-10"
2019-10-31,32172,"Town of Islip","NY","New York-Newark-Jersey City","Suffolk County",63,382500,0.00367357648911047,0.00288411116937598,0.0847986386840613,0.040322579737065,0.0155521946468768,"2006-06","2006-Q2",416200,-0.08097068716963,"2005-04"
2019-10-31,12562,"Marietta","GA","Atlanta-Sandy Springs-Roswell","Cobb County",64,290900,0.00483592400690846,0.0160670625218302,0.0374465049928673,0.0683645942952942,0.0420443439588754,"2019-10","2019-Q4",290900,0,"2019-10"
2019-10-31,48215,"Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",65,328400,0.00581929555895865,0.0110837438423645,0.0405576679340938,0.0937536942929105,0.0549755301604751,"2019-10","2019-Q4",328400,0,"2019-10"
2019-10-31,38025,"Corpus Christi","TX","Corpus Christi","Nueces County",66,150000,0.00603621730382294,0.0183299389002037,0.0121457489878542,0.0401503277275104,0.0253327790330797,"2019-02","2019-Q1",150200,-0.00133155792276964,"2019-02"
2019-10-31,6891,"Saint Louis","MO","St. Louis","Saint Louis City",67,118200,-0.00253164556962025,0.00169491525423729,-0.00588730025231287,0.036506682492452,0.000935420670104214,"2008-04","2008-Q2",128100,-0.0772833723653396,"2005-11"
2019-10-31,11722,"Greensboro","NC","Greensboro-High Point","Guilford County",68,149400,0.0047074646940148,0.0246913580246914,0.0748201438848921,0.0559458971385864,0.0225822953364172,"2019-10","2019-Q4",149400,0,"2019-10"
2019-10-31,25574,"Lexington","KY","Lexington-Fayette","Fayette County",69,187100,0.00053475935828877,0.00537345513164965,0.046420581655481,0.0577580157655124,0.028110407870529,"2019-10","2019-Q4",187100,0,"2019-10"
2019-10-31,18170,"Fort Wayne","IN","Fort Wayne","Allen County",70,138500,0,0.0102115244347192,0.0761460761460761,0.0690244057884828,0.0336242010971695,"2019-10","2019-Q4",138500,0,"2019-10"
2019-10-31,7081,"Silver Spring","MD","Washington-Arlington-Alexandria","Montgomery County",71,413700,0.00559066601847351,0.0114914425427873,0.0124816446402349,0.0277412747066796,0.0224910594635119,"2006-09","2006-Q3",447400,-0.075324094769781,"2005-07"
2019-10-31,34303,"Toledo","OH","Toledo","Lucas County",72,72100,0.00138888888888889,0.0169252468265162,0.0587371512481645,0.0529700387008949,0.00736311790813371,"2005-09","2005-Q3",91100,-0.208562019758507,"2000-02"
2019-10-31,23482,"Anchorage","AK","Anchorage","Anchorage Borough",73,356500,0.00677774639932223,0.053798403783624,0.0556707136511697,0.0179858634207428,0.0152926769482626,"2019-10","2019-Q4",356500,0,"2019-10"
2019-10-31,20313,"Saint Paul","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",74,219700,-0.00136363636363636,-0.00588235294117647,0.0309713749413421,0.0649399970665769,0.0370485819635302,"2019-04","2019-Q2",221900,-0.00991437584497521,"2019-02"
2019-10-31,19533,"Naples","FL","Naples-Immokalee-Marco Island","Collier County",75,324200,0.000308546744831842,0.00340451872485299,-0.0030750307503075,0.0477976700023057,0.0397713546440421,"2006-07","2006-Q3",432600,-0.250577901063338,"2005-03"
2019-10-31,24457,"Durham","NC","Durham-Chapel Hill","Durham County",76,233800,0.00343347639484979,0.00993520518358531,0.0607985480943739,0.079891912517674,0.0397021282306249,"2019-10","2019-Q4",233800,0,"2019-10"
2019-10-31,47945,"Tallahassee","FL","Tallahassee","Leon County",77,183800,0.00218102508178844,0.00163487738419619,0.0233853006681514,0.042454575495471,0.0140908711363428,"2006-10","2006-Q4",193600,-0.0506198347107438,"2006-01"
2019-10-31,7266,"Stockton","CA","Stockton-Lodi","San Joaquin County",78,306500,0.00491803278688525,0.00789214074317659,0.0337268128161889,0.101174061700134,0.0892192014265167,"2006-03","2006-Q1",377500,-0.188079470198675,"2005-01"
2019-10-31,53915,"Plano","TX","Dallas-Fort Worth-Arlington","Collin County",79,338800,0.0029603315571344,0.00743383883437407,0.0220211161387632,0.0760911552912888,0.0526586053138263,"2019-02","2019-Q1",340400,-0.00470035252643948,"2019-02"
2019-10-31,12970,"Newark","NJ","New York-Newark-Jersey City","Essex County",80,269700,0.0131480090157776,0.0258653480410803,0.0826977117623444,0.11902919127545,0.01600637456061,"2007-05","2007-Q2",330400,-0.183716707021792,"2005-09"
2019-10-31,11867,"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",81,327400,0.00152951973080453,-0.00425790754257908,0.00398650720637841,0.0721504838595142,0.0557015838092696,"2006-06","2006-Q2",362000,-0.0955801104972376,"2004-10"
2019-10-31,32503,"Lincoln","NE","Lincoln","Lancaster County",82,183100,0.000546448087431694,-0.00217983651226158,0.0286516853932584,0.0543927329054186,0.0334994668727147,"2019-04","2019-Q2",184100,-0.00543183052688756,"2019-03"
2019-10-31,25934,"Modesto","CA","Modesto","Stanislaus County",83,302700,0.0049800796812749,0.0116978609625668,0.0455958549222798,0.0861996776275131,0.0817161990471047,"2006-04","2006-Q2",355000,-0.147323943661972,"2005-03"
2019-10-31,13478,"Reno","NV","Reno","Washoe County",84,373800,0.0037593984962406,0.00483870967741936,0.0300358225406448,0.0951366459623684,0.0639536839228443,"2019-03","2019-Q1",373900,-0.000267451190157796,"2019-03"
2019-10-31,20604,"Spokane","WA","Spokane-Spokane Valley","Spokane County",85,224000,0.00674157303370787,0.0228310502283105,0.118322516225662,0.0999784520699383,0.0425962681419614,"2019-10","2019-Q4",224000,0,"2019-10"
2019-10-31,17384,"Chandler","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",86,324500,0.00309119010819165,0.015014075695965,0.0532294709509899,0.0607756799189114,0.050113308434435,"2006-05","2006-Q2",330900,-0.019341190692052,"2006-01"
2019-10-31,53060,"Lubbock","TX","Lubbock","Lubbock County",87,142900,0.00633802816901408,0.0461200585651537,0.062453531598513,0.0587796598018211,0.0380151999024274,"2019-10","2019-Q4",142900,0,"2019-10"
2019-10-31,25320,"Jersey City","NJ","New York-Newark-Jersey City","Hudson County",88,487400,0,0.00288065843621399,0.0269700800674252,0.125143448810833,0.0506412696169816,"2019-04","2019-Q2",489100,-0.00347577182580249,"2019-03"
2019-10-31,17222,"Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",89,90600,0.0168350168350168,0.0486111111111111,0.100850546780073,0.11277339920463,0.0662547572894008,"2019-10","2019-Q4",90600,0,"2019-10"
2019-10-31,32900,"Mobile","AL","Mobile","Mobile County",90,122000,0.00577081615828524,0.0132890365448505,0.0391822827938671,0.0634411895183837,0.00540305297529042,"2008-06","2008-Q2",125600,-0.0286624203821656,"2007-08"
2019-10-31,25104,"Hialeah","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",91,290000,0.00729419937478291,0.0193321616871705,0.0349750178443969,0.126444780028272,0.0818882563941259,"2007-02","2007-Q1",298200,-0.0274983232729712,"2006-09"
2019-10-31,20328,"San Bernardino","CA","Riverside-San Bernardino-Ontario","San Bernardino County",92,298400,0.00336247478143914,0.0142760027192386,0.0589070262597587,0.0911722637688099,0.0946447246882181,"2006-08","2006-Q3",331700,-0.100391920410009,"2005-12"
2019-10-31,51405,"Chula Vista","CA","San Diego-Carlsbad","San Diego County",93,545700,0.00349393159249724,0.00608407079646018,0.0152558139534884,0.0560308004793739,0.056789772908469,"2006-06","2006-Q2",548800,-0.00564868804664723,"2006-02"
2019-10-31,26922,"Saint Petersburg","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",94,228900,0.00792602377807133,0.0273788150807899,0.0577634011090573,0.14016018307626,0.074287194348766,"2019-10","2019-Q4",228900,0,"2019-10"
2019-10-31,53856,"Pensacola","FL","Pensacola-Ferry Pass-Brent","Escambia County",95,152000,0.0033003300330033,0.0153640614562458,0.0951008645533141,0.117802525721252,0.0359224226608397,"2019-10","2019-Q4",152000,0,"2019-10"
2019-10-31,5573,"Lawrenceville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",96,225400,0.00311526479750779,0.0144014401440144,0.0577193805725012,0.0804277848442596,0.0469944806225242,"2019-10","2019-Q4",225400,0,"2019-10"
2019-10-31,398849,"Madison","WI","Madison","Dane County",97,256900,0,0.00273224043715847,0.0226910828025478,0.0647801991696018,0.0321020310476736,"2019-10","2019-Q4",256900,0,"2019-10"
2019-10-31,41760,"Winston-Salem","NC","Winston-Salem","Forsyth County",98,142000,0.00495399858457183,0.0164638511095204,0.0856269113149847,0.0590250377613344,0.0179986225847735,"2019-10","2019-Q4",142000,0,"2019-10"
2019-10-31,6210,"Norfolk","VA","Virginia Beach-Norfolk-Newport News","Norfolk City",99,192900,0.00521104742053153,0.0163329820864067,0.0398921832884097,0.0432439262042195,0.00611021831015934,"2007-08","2007-Q3",200200,-0.0364635364635365,"2006-07"
2019-10-31,18298,"Glendale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",100,239000,0.00631578947368421,0.0270734851740438,0.0423026602703881,0.0856097293908882,0.0669615984469627,"2006-06","2006-Q2",254800,-0.0620094191522763,"2005-11"
2019-10-31,54346,"Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",101,486600,0.00144062564313645,0.0114321346913324,0.0355394764843584,0.0474105885486573,0.0414439692091406,"2006-04","2006-Q2",515700,-0.0564281559045957,"2005-10"
2019-10-31,52001,"Fayetteville","NC","Fayetteville","Cumberland County",102,111400,0.0081447963800905,0.0324374420759963,0.0489642184557439,0.0280700120263857,0.0024565657618012,"2019-10","2019-Q4",111400,0,"2019-10"
2019-10-31,3737,"Boise","ID","Boise City","Ada County",103,310100,0.00681818181818182,0.0251239669421488,0.114265181458857,0.11015599212826,0.057378172211231,"2019-10","2019-Q4",310100,0,"2019-10"
2019-10-31,52650,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",104,858900,0.00327064595257563,0.00727102146124076,-0.00899965385946694,0.0335380229266933,0.0355096846922265,"2018-12","2018-Q4",870100,-0.0128720836685438,"2018-06"
2019-10-31,52893,"Laredo","TX","Laredo","Webb County",105,153200,0.011889035667107,0.0705800139762404,0.0896159317211949,0.0553939024571131,0.0246406367482754,"2019-10","2019-Q4",153200,0,"2019-10"
2019-10-31,20362,"Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",106,263500,0.00228223659186002,0.00996550402453047,0.0213178294573643,0.0737663370868706,0.0560735321479464,"2006-04","2006-Q2",306600,-0.140574037834312,"2005-06"
2019-10-31,44564,"Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",107,269000,0.00410600970511385,0.00900225056264066,0.0267175572519084,0.0270442708251091,0.0087731995092446,"2006-07","2006-Q3",275900,-0.0250090612540776,"2006-02"
2019-10-31,31614,"Fort Myers","FL","Cape Coral-Fort Myers","Lee County",108,214500,0.00327408793264733,0.0108388312912347,0.0219151977131968,0.0626476260145594,0.0519203991642683,"2006-06","2006-Q2",281700,-0.238551650692226,"2005-04"
2019-10-31,18251,"Garland","TX","Dallas-Fort Worth-Arlington","Dallas County",109,204600,0.000488997555012225,0.00837851158206013,0.0524691358024691,0.117309657329882,0.0629654704168354,"2019-03","2019-Q1",206600,-0.00968054211035818,"2019-02"
2019-10-31,7204,"Spring","TX","Houston-The Woodlands-Sugar Land","Harris County",110,197400,0.0015220700152207,0.00662927078021418,0.038400841662283,0.0517302316239903,0.0356237506313577,"2019-10","2019-Q4",197400,0,"2019-10"
2019-10-31,4888,"Gilbert","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",111,346000,0.00260793972761518,0.0146627565982405,0.0548780487804878,0.0579224794077569,0.0560784294420196,"2006-05","2006-Q2",356100,-0.0283628194327436,"2006-01"
2019-10-31,26187,"North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",112,261500,0.000765403750478377,-0.00456794822992006,0.0275049115913556,0.0983422217206593,0.0784300505926427,"2006-07","2006-Q3",296400,-0.11774628879892,"2005-01"
2019-10-31,11540,"Fremont","CA","San Francisco-Oakland-Hayward","Alameda County",113,1065700,-0.00800521269663967,-0.021036193275767,-0.066894317485334,0.0754705544132306,0.0736724958450239,"2018-11","2018-Q4",1147100,-0.0709615552262226,"2018-04"
2019-10-31,54311,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",114,552300,0.00381679389312977,0.00858290723155588,0.0128369704749679,0.0497291826667465,0.0419755574121745,"2006-07","2006-Q3",573400,-0.0367980467387513,"2006-01"
2019-10-31,24741,"Fontana","CA","Riverside-San Bernardino-Ontario","San Bernardino County",115,398000,0.00378310214375788,0.0122075279755849,0.0353798126951093,0.0634614463581387,0.0735671760975223,"2006-07","2006-Q3",432300,-0.0793430488086977,"2005-12"
